Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,sheet_temp,file_name,pressure_ppm,condition_temp,compound
0.0176709,3.98111,0.00443868,280.734,24.997,0.371055,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.0221262,5.01189,0.00441474,320.844,24.998,0.372774,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.0279811,6.30962,0.00443468,360.906,24.999,0.371331,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.0346022,7.94316,0.00435623,401.063,24.998,0.37223,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.0439539,10.0,0.00439539,441.141,24.999,0.372235,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.0543532,12.5892,0.00431745,481.406,24.998,0.371628,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.0677023,15.8489,0.00427173,521.484,24.999,0.371025,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.0845904,19.9526,0.00423956,561.594,25.001,0.372734,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.105099,25.1188,0.00418407,601.688,24.998,0.3725,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.130525,31.6227,0.00412758,641.766,25.0,0.372208,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.162415,39.8107,0.00407969,681.875,25.001,0.373253,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.202124,50.1188,0.00403291,721.984,24.999,0.374192,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.251825,63.0957,0.00399115,762.141,24.999,0.374946,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.314158,79.4328,0.00395501,802.266,24.998,0.374376,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.393524,100.0,0.00393524,842.344,25.0,0.37423,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.494628,125.893,0.00392897,882.484,24.999,0.37591,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.621162,158.489,0.00391926,922.578,25.001,0.376061,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.779469,199.526,0.0039066,962.734,24.999,0.374692,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.978447,251.189,0.00389527,1002.86,24.998,0.375516,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
1.23496,316.228,0.00390528,1042.95,25.001,0.372768,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
1.79879,398.108,0.00451834,1083.02,24.999,0.371742,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
2.57917,501.187,0.00514612,1123.14,24.999,0.368183,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
3.618,630.957,0.00573415,1163.28,25.001,0.362996,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
4.94226,794.329,0.00622192,1203.38,24.999,0.355586,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
6.57875,1000.0,0.00657874,1243.58,25.001,0.340355,25 c,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,25,DPTLB 2070 C
0.0141634,0.999989,0.0141636,39.9844,39.927,0.371545,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.00363109,1.25892,0.00288429,80.0469,39.978,0.370525,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.00822075,1.5849,0.00518693,120.203,40.021,0.370327,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.00963521,1.99523,0.00482913,160.234,40.012,0.370444,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.0110813,2.5119,0.00441154,200.391,39.997,0.368601,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.013428,3.16228,0.00424632,240.438,39.996,0.369678,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.0166421,3.98112,0.00418025,280.578,40.0,0.370378,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.0206446,5.01193,0.00411909,320.703,40.0,0.369783,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.0257067,6.30959,0.00407423,360.813,39.997,0.370601,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.0317519,7.94327,0.00399734,400.938,39.996,0.368404,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.0398107,9.99999,0.00398108,440.984,40.002,0.368703,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.0491812,12.5893,0.00390659,481.156,39.996,0.369449,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.061172,15.8489,0.00385969,521.172,39.998,0.370193,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.0762265,19.9526,0.00382039,561.406,39.998,0.369438,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.0952047,25.1188,0.00379017,601.453,39.998,0.368846,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.11967,31.6228,0.00378429,641.531,40.001,0.36792,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.150528,39.8107,0.00378109,681.625,40.004,0.369132,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.188868,50.1187,0.00376842,721.703,39.999,0.369878,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.236597,63.0957,0.00374981,761.906,39.995,0.368749,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.295457,79.4329,0.00371959,801.969,39.999,0.369033,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.367949,100.0,0.00367949,842.125,40.002,0.368733,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.457922,125.893,0.00363741,882.234,40.0,0.370668,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.569411,158.489,0.00359274,922.25,39.995,0.370838,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.710104,199.526,0.00355895,962.438,39.998,0.369664,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.887029,251.189,0.00353133,1002.52,39.999,0.367995,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
1.18118,316.228,0.00373523,1042.69,39.999,0.36591,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
1.70425,398.108,0.00428088,1082.66,39.996,0.365363,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
2.36556,501.187,0.00471991,1122.89,39.997,0.36424,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
3.23881,630.958,0.00513316,1162.91,39.998,0.361111,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
4.26274,794.329,0.00536647,1203.09,39.996,0.355646,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
5.56925,1000.0,0.00556925,1243.09,39.996,0.351127,40 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,40,DPTLB 2070 C
0.00750013,0.999966,0.00750038,39.9531,60.196,0.371771,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.00636512,1.25895,0.00505588,79.9844,60.179,0.372204,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0104168,1.58487,0.0065727,120.156,60.09,0.37257,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0111143,1.99522,0.00557045,160.156,60.037,0.370876,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0133676,2.51188,0.00532178,200.344,60.009,0.37134,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0161335,3.16228,0.00510185,240.453,59.997,0.372638,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0200514,3.98105,0.00503671,280.641,60.005,0.37163,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.02466,5.01192,0.00492027,320.609,60.002,0.372282,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.030702,6.30958,0.00486593,360.844,60.003,0.373085,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0381259,7.9433,0.00479976,400.906,59.997,0.373557,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0478197,9.99999,0.00478197,440.984,59.998,0.372327,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0586965,12.5893,0.00466243,481.125,59.998,0.373525,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0719959,15.849,0.00454263,521.188,60.004,0.372708,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.0873367,19.9525,0.00437722,561.313,59.998,0.372708,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.105122,25.1189,0.004185,601.313,59.996,0.37178,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.128726,31.6228,0.00407069,641.516,60.005,0.37294,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.156967,39.8107,0.00394283,681.563,59.998,0.371761,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.190396,50.1188,0.00379888,721.766,59.998,0.371755,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.231564,63.0957,0.00367005,761.844,59.998,0.371505,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.282044,79.433,0.00355072,801.906,59.998,0.371869,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.344811,100.0,0.0034481,842.0,59.999,0.371964,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.422512,125.893,0.00335613,882.078,59.998,0.371297,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.520021,158.489,0.00328111,922.172,59.998,0.371012,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.642655,199.526,0.0032209,962.234,60.002,0.372206,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.817388,251.189,0.00325408,1002.42,59.999,0.37227,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
1.16948,316.228,0.00369821,1042.45,59.989,0.373517,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
1.58626,398.108,0.00398451,1082.59,59.998,0.373343,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
2.07287,501.188,0.00413592,1122.63,59.992,0.376148,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
2.76544,630.957,0.00438293,1162.81,59.991,0.378246,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
3.67916,794.329,0.00463179,1202.8,60.007,0.381397,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
4.91339,1000.0,0.00491339,1243.02,59.986,0.381776,60 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,60,DPTLB 2070 C
0.00726055,1.0,0.00726054,40.0,70.242,0.385826,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.00757994,1.25893,0.00602092,80.0469,70.203,0.385658,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0108554,1.5849,0.00684929,120.172,70.102,0.38726,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0128933,1.99526,0.00646198,160.172,70.039,0.386862,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0156941,2.51191,0.00624787,200.344,70.003,0.386161,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0190175,3.16227,0.00601388,240.344,69.998,0.386018,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0234019,3.98108,0.0058783,280.531,70.008,0.384363,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0282889,5.01191,0.00564434,320.594,69.999,0.382727,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0340971,6.30957,0.00540403,360.75,69.996,0.383505,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0408278,7.9433,0.00513991,400.813,69.997,0.382156,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0487674,10.0,0.00487673,440.859,70.006,0.382136,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0571293,12.5893,0.00453794,481.047,70.005,0.381305,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0671179,15.8489,0.00423485,521.109,69.999,0.381537,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0795382,19.9527,0.00398635,561.281,69.995,0.38013,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0952848,25.1189,0.00379336,601.297,70.0,0.381802,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.115449,31.6227,0.00365081,641.438,69.998,0.381166,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.139838,39.8108,0.00351258,681.547,69.997,0.379641,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.167563,50.1187,0.00334332,721.641,69.994,0.379758,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.202642,63.0958,0.00321166,761.813,69.996,0.380159,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.247474,79.4329,0.00311551,801.859,70.005,0.379182,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.304016,99.9999,0.00304016,841.969,69.991,0.379534,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.379053,125.893,0.00301092,882.047,69.994,0.380574,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.465918,158.489,0.00293974,922.109,70.003,0.378849,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.577504,199.526,0.00289438,962.219,70.004,0.379673,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.799476,251.189,0.00318277,1002.27,69.997,0.379359,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
1.08512,316.228,0.00343143,1042.45,69.994,0.381788,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
1.43916,398.107,0.003615,1082.58,70.0,0.382979,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
1.90665,501.187,0.00380426,1122.73,69.994,0.388922,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
2.53101,630.957,0.00401138,1162.75,69.987,0.394509,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
3.38948,794.328,0.0042671,1202.94,69.985,0.401299,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
4.54187,1000.0,0.00454187,1243.02,69.978,0.40793,70 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,70,DPTLB 2070 C
0.0123171,0.999999,0.0123171,39.9688,80.202,0.397763,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0174577,1.25891,0.0138673,80.1094,80.199,0.388426,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0170774,1.58488,0.0107752,120.219,80.118,0.390667,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0203825,1.99528,0.0102154,160.266,80.057,0.390827,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0241728,2.51185,0.00962351,200.469,80.02,0.400655,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0282924,3.16228,0.00894683,240.516,80.011,0.388093,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0308096,3.98106,0.00773903,280.703,79.999,0.386584,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0341154,5.01187,0.00680691,320.641,79.996,0.386365,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0376915,6.30962,0.00597366,360.828,80.006,0.39044,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0418988,7.94331,0.00527473,400.75,80.007,0.393338,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0467995,10.0,0.00467995,440.969,79.994,0.396502,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0540241,12.5893,0.00429127,481.078,80.001,0.384879,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0608839,15.849,0.0038415,521.172,79.993,0.383748,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0709799,19.9526,0.00355742,561.344,80.005,0.382874,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.0851765,25.1189,0.00339093,601.359,80.003,0.382406,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.102874,31.6228,0.00325318,641.531,79.998,0.381665,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.121207,39.8108,0.00304458,681.656,79.991,0.380774,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.144977,50.1187,0.00289267,721.75,79.995,0.381079,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.175691,63.0958,0.00278452,761.875,80.002,0.379806,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.213848,79.4329,0.00269218,801.859,79.994,0.379924,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.261103,100.0,0.00261103,842.078,80.004,0.379524,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.327903,125.893,0.00260463,882.172,80.003,0.380123,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.422243,158.489,0.00266418,922.25,79.995,0.379221,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.577662,199.526,0.00289517,962.313,79.991,0.380594,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.777037,251.189,0.00309344,1002.36,79.999,0.379159,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
1.01749,316.228,0.00321759,1042.44,80.004,0.381299,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
1.34662,398.107,0.00338256,1082.58,79.999,0.385991,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
1.77328,501.187,0.00353815,1122.67,79.997,0.393017,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
2.31178,630.957,0.00366392,1162.77,79.985,0.403552,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
3.05594,794.329,0.0038472,1202.87,79.974,0.407459,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
4.07655,1000.0,0.00407655,1242.95,79.973,0.40933,80 C,new_polymer_rheology/Polymer DPTLB 2070 C_1200ppm.xlsx,1200,80,DPTLB 2070 C
0.01635,1.00003,0.0163495,39.9844,24.999,0.362209,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0070108,1.2589,0.005569,80.0938,25.01,0.359359,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.00892858,1.58489,0.00563357,120.297,25.004,0.359961,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0114573,1.99526,0.00574223,160.391,25.002,0.359778,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0142124,2.51187,0.00565811,200.453,25.001,0.359373,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0179576,3.16225,0.00567874,240.734,24.999,0.36119,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0223118,3.98104,0.00560451,280.828,24.999,0.36145,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0278542,5.01186,0.00555766,320.906,25.001,0.36189,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0346636,6.30955,0.00549384,360.766,25.0,0.361333,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0431927,7.94327,0.00543764,401.094,25.0,0.362197,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0534623,9.99998,0.00534625,441.297,25.001,0.361955,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0664251,12.5893,0.00527632,481.391,24.999,0.3617,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.0822753,15.8489,0.00519123,521.422,25.0,0.361257,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
0.102126,19.9527,0.0051184,561.563,25.001,0.362117,25 C,new_polymer_rheology/Polymer DPTLB 2070 C_1600ppm.xlsx,1600,25,DPTLB 2070 C
